CUST ACCT #,CUSTOMER NAME,SALES REP ID,SALES REP LAST NAME,USER LOGIN,OPPORTUNITY NAME,ESTIMATED_ANNUALIZED_SALES,ESTIMATED_ANNUALIZED_GP,ESTIMATED_ANNUALIZED_GP_PERCENT,ESTIMATED_MONTHLY_SALES,ESTIMATED_MONTHLY_GP,ESTIMATED_MONTHLY_GP_PERCENT,PREV12MO_SALES,PREV12MO_GP,PREV12MO_GP_PERCENT,MTD_SALES,MTD_GP,MTD_GP_PERCENT
"DV1450","DAVE'S AUTOMOTIVE, INC.","168","MARSOLEK MIKE","mmarsolek","Splah Blades",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1450","DAVE'S AUTOMOTIVE, INC.","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,9.000000,3.000000,35.22%,0.000000,0.000000,
"DV1450","DAVE'S AUTOMOTIVE, INC.","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2833","MAP AUTOMOTIVE SPECIALTIES INC","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,612.000000,205.000000,33.62%,1066.670000,331.030000,31.03%
"DV2384","JOHNNY GOOD INC.","168","MARSOLEK MIKE","mmarsolek","5mile",7200,0,0,600,0,0,533.000000,196.000000,36.92%,3119.810000,1258.360000,40.33%
"DV3925","RACKLEY AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,374.000000,123.000000,33.06%,307.300000,56.100000,18.26%
"DV3925","RACKLEY AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3925","RACKLEY AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,6.000000,-5.000000,-84.33%,0.000000,0.000000,
"DV3925","RACKLEY AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,6.000000,-5.000000,-84.33%,0.000000,0.000000,
"DV3925","RACKLEY AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,6.000000,-5.000000,-84.33%,0.000000,0.000000,
"DV1116","AURORA AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1943","GOODYEAR AUTO CTR # 8162","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,398.340000,98.090000,24.62%
"DV1943","GOODYEAR AUTO CTR # 8162","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,398.340000,98.090000,24.62%
"DV1228","JOES AUTO SERVICE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,445.000000,106.000000,23.96%,432.740000,161.610000,37.35%
"DV2303","JEREZ AUTO CENTER","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,5.000000,1.000000,37.54%,0.000000,0.000000,
"DV2303","JEREZ AUTO CENTER","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,5.000000,1.000000,37.54%,0.000000,0.000000,
"DV2303","JEREZ AUTO CENTER","168","MARSOLEK MIKE","mmarsolek","5MILE",0,0,0,0,0,0,5.000000,1.000000,37.54%,0.000000,0.000000,
"DV2830","MARGARITO'S GARAGE","168","MARSOLEK MIKE","mmarsolek","5MILE",0,0,0,0,0,0,324.000000,77.000000,23.84%,-136.820000,-28.290000,20.68%
"DV2830","MARGARITO'S GARAGE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,324.000000,77.000000,23.84%,-136.820000,-28.290000,20.68%
"DV3750","SMOKY HILL AUTO SERVICE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,398.000000,0.000000,-0.16%,400.990000,137.870000,34.38%
"DV3750","SMOKY HILL AUTO SERVICE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,3896.000000,1085.000000,27.87%,3130.970000,1098.400000,35.08%
"DV3730","SHAUS MOTORSPORTS","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV3730","SHAUS MOTORSPORTS","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2996","NOVICK AUTOMOTIVE INC","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,893.000000,222.000000,24.91%,558.620000,120.160000,21.51%
"DV2996","NOVICK AUTOMOTIVE INC","168","MARSOLEK MIKE","mmarsolek","5MILE",9000,0,0,750,0,0,893.000000,222.000000,24.91%,558.620000,120.160000,21.51%
"DV1017","ACCURATE TRANSMISSION","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3933","TAPPS GARAGE","168","MARSOLEK MIKE","mmarsolek","5MILE",1200,0,0,100,0,0,160.000000,38.000000,23.90%,263.040000,106.420000,40.46%
"DV3933","TAPPS GARAGE","168","MARSOLEK MIKE","mmarsolek","Splah Blades",0,0,0,0,0,0,0.000000,0.000000,,9.580000,6.260000,65.34%
"DV3132","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,958.000000,224.000000,23.48%,531.620000,184.420000,34.69%
"DV3132","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,60.000000,-12.000000,-21.51%,0.000000,0.000000,
"DV3132","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,60.000000,-12.000000,-21.51%,0.000000,0.000000,
"DV3132","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,106.200000,37.480000,35.29%
"DV3131","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,89.000000,23.000000,26.19%,-39.950000,-14.960000,37.45%
"DV3131","FOUR D ENTERPRISES INC.DBA","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1132","BIG O TIRES","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1132","BIG O TIRES","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1132","BIG O TIRES","168","MARSOLEK MIKE","mmarsolek","5MILE",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2975","NAM'S AUTOCARE,INC.","168","MARSOLEK MIKE","mmarsolek","5MILE",9600,3360,35%,800,280,35%,0.000000,0.000000,,0.000000,0.000000,
"DV2975","NAM'S AUTOCARE,INC.","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2975","NAM'S AUTOCARE,INC.","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV4214","U-TURN ENTERPRISE SERVICES","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,48.000000,19.000000,40.67%,88.700000,41.320000,46.58%
"DV4214","U-TURN ENTERPRISE SERVICES","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,530.000000,192.000000,36.37%,916.320000,362.390000,39.55%
"DV4214","U-TURN ENTERPRISE SERVICES","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,14.000000,0.000000,-4.71%,0.000000,0.000000,
"DV2755","LOVELL'S AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,541.000000,177.000000,32.70%,648.020000,230.490000,35.57%
"DV2755","LOVELL'S AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,2.000000,0.000000,33.46%,0.000000,0.000000,
"DV2755","LOVELL'S AUTOMOTIVE","168","MARSOLEK MIKE","mmarsolek","5MILE",7800,0,0,650,0,0,541.000000,177.000000,32.70%,648.020000,230.490000,35.57%
"DV2025","HARLEY'S A-1 AUTO","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,440.030000,184.140000,41.85%
"DV2301","JC AUTOMOTIVE SERVICE, INC.","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2301","JC AUTOMOTIVE SERVICE, INC.","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2301","JC AUTOMOTIVE SERVICE, INC.","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3914","TAPP AUTO SERVICE CENTRE","168","MARSOLEK MIKE","mmarsolek","5MILE",12000,0,0,1000,0,0,1031.000000,286.000000,27.79%,1061.530000,358.220000,33.75%
"DV3914","TAPP AUTO SERVICE CENTRE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,85.000000,-5.000000,-6.02%,118.480000,45.110000,38.07%
"DV3914","TAPP AUTO SERVICE CENTRE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,85.000000,-5.000000,-6.02%,118.480000,45.110000,38.07%
"DV3914","TAPP AUTO SERVICE CENTRE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,1031.000000,286.000000,27.79%,1061.530000,358.220000,33.75%
"DV3914","TAPP AUTO SERVICE CENTRE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,85.000000,-5.000000,-6.02%,118.480000,45.110000,38.07%
"DV2839","MILE HIGH HONDA ACURA MITSZUB","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3206","BRAKES PLUS #124","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,13.000000,0.000000,1.73%,0.000000,0.000000,
"FT1062","BIG O TIRE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1062","BIG O TIRE","168","MARSOLEK MIKE","mmarsolek","5MILE",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1062","BIG O TIRE","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1195","BRAKES PLUS #103","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"FT1208","JD AUTO REPAIR","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3312","CHECKPOINT AUTOMOTIVE INC.","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,301.000000,-27.000000,-9.13%,975.810000,281.490000,28.85%
"DV3312","CHECKPOINT AUTOMOTIVE INC.","168","MARSOLEK MIKE","mmarsolek","Rotating Electrical",0,0,0,0,0,0,301.000000,-32.000000,-10.63%,975.810000,281.490000,28.85%
"DV3195","PARIS TIRE SERVICE","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,480.000000,162.000000,33.89%,272.350000,119.260000,43.79%
"DV1294","CENTRAL AUTO REPAIR","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV1294","CENTRAL AUTO REPAIR","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,139.600000,68.680000,49.20%
"DV1030","AUTA LUBE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1030","AUTA LUBE","168","MARSOLEK MIKE","mmarsolek","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1301","CITYS BEST AUTO REPAIR","168","MARSOLEK MIKE","mmarsolek","SPLASH BLADES AND RE",0,0,0,0,0,0,0.000000,0.000000,,191.220000,78.740000,41.18%
"DV1301","CITYS BEST AUTO REPAIR","168","MARSOLEK MIKE","mmarsolek","5MILE",9600,3360,35%,800,280,35%,0.000000,0.000000,,0.000000,0.000000,
"DV2863","MEINEKE 847","168","MARSOLEK MIKE","mmarsolek","5MILE",0,0,0,0,0,0,107.000000,29.000000,27.56%,301.350000,111.870000,37.12%
"DV2863","MEINEKE 847","168","MARSOLEK MIKE","mmarsolek","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2863","MEINEKE 847","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV2863","MEINEKE 847","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,36%,0,0,36%,0.000000,0.000000,,0.000000,0.000000,
"DV2369","J & J AFFORDABLE AUTOCARE","168","MARSOLEK MIKE","mmarsolek","Splah Blades",0,0,0,0,0,0,0.000000,0.000000,,6.980000,3.660000,52.44%
"DV2369","J & J AFFORDABLE AUTOCARE","168","MARSOLEK MIKE","mmarsolek","Rotating Electric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2369","J & J AFFORDABLE AUTOCARE","168","MARSOLEK MIKE","mmarsolek","5MILE",3600,0,0,300,0,0,10.000000,2.000000,26.89%,230.880000,98.450000,42.64%
"CS2393","JUST BRAKES - PLATTE #55","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2393","JUST BRAKES - PLATTE #55","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1021","REPAIR & SHARE INC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,42.000000,24.000000,58.10%,0.000000,0.000000,
"CS1021","REPAIR & SHARE INC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,98.000000,-7.000000,-7.43%,-14.960000,11.200000,-74.87%
"CS1133","AUTO CLINIC","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,1286.000000,376.000000,29.27%,1287.970000,491.400000,38.15%
"CS1660","CASCADE FIRESTONE","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,43.000000,14.000000,32.79%,26.700000,10.190000,38.16%
"CS2683","LARSEN'S AUTOMOTIVE & TIRE INC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2683","LARSEN'S AUTOMOTIVE & TIRE INC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,11.000000,0.000000,7.53%,0.000000,0.000000,
"CS2045","IMPORT SPECIALITY AUTO","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2045","IMPORT SPECIALITY AUTO","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,124.010000,45.250000,36.49%
"CS2045","IMPORT SPECIALITY AUTO","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,371.000000,96.000000,25.96%,599.370000,213.070000,35.55%
"CS3310","PLATTE AVENUE TIRE & AUTO","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,-5.000000,-5.000000,100.00%,0.000000,0.000000,
"CS3310","PLATTE AVENUE TIRE & AUTO","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,242.000000,75.000000,31.40%,362.400000,130.290000,35.95%
"CS3310","PLATTE AVENUE TIRE & AUTO","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3775","STANLEY'S GARAGE INC.","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,46.000000,17.000000,37.02%,0.000000,0.000000,
"CS3775","STANLEY'S GARAGE INC.","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3775","STANLEY'S GARAGE INC.","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,513.000000,194.000000,37.86%,616.860000,253.850000,41.15%
"CS1615","SUNDANCE AUTOMOTIVE LLC","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1615","SUNDANCE AUTOMOTIVE LLC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,10.000000,-3.000000,-38.17%,145.440000,55.780000,38.35%
"CS1615","SUNDANCE AUTOMOTIVE LLC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3644","TIRE WORLD #5","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,486.000000,36.000000,7.57%,628.820000,285.870000,45.46%
"CS3644","TIRE WORLD #5","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3644","TIRE WORLD #5","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,181.000000,67.000000,37.22%,79.180000,37.530000,47.40%
"CS3643","TIRE WORLD #4","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,113.000000,40.000000,35.97%,22.640000,11.550000,51.02%
"CS3643","TIRE WORLD #4","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,687.000000,31.000000,4.64%,340.610000,177.600000,52.14%
"CS3643","TIRE WORLD #4","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3642","TIRE WORLD #3","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,159.000000,59.000000,37.62%,220.220000,88.200000,40.05%
"CS3642","TIRE WORLD #3","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,944.000000,43.000000,4.64%,959.880000,404.910000,42.18%
"CS3642","TIRE WORLD #3","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2826","MASTER TECH AUTOMOTIVE SERVICE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2826","MASTER TECH AUTOMOTIVE SERVICE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,18.000000,-2.000000,-11.06%,0.000000,0.000000,
"CS3608","REX TIRE INC.","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,263.000000,101.000000,38.49%,241.820000,103.140000,42.65%
"CS3608","REX TIRE INC.","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,368.000000,144.000000,39.13%,873.380000,388.770000,44.51%
"CS3608","REX TIRE INC.","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3608","REX TIRE INC.","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3608","REX TIRE INC.","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,368.000000,144.000000,39.13%,873.380000,388.770000,44.51%
"CS1029","AL DE MARK AUTO SERVICE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1029","AL DE MARK AUTO SERVICE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,527.000000,43.000000,8.22%,346.020000,178.600000,51.62%
"CS1029","AL DE MARK AUTO SERVICE","170","MERCADO RICK","rmercado","5MILE",0,0,0,0,0,0,3823.000000,837.000000,21.92%,2036.900000,623.480000,30.61%
"CS1029","AL DE MARK AUTO SERVICE","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,72.000000,25.000000,34.57%,73.710000,30.220000,41.00%
"CS1135","AUTO TECH PLAZA #5","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1135","AUTO TECH PLAZA #5","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1020","ACADEMY CAR CARE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1020","ACADEMY CAR CARE","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,42.000000,19.000000,46.42%,21.750000,20.740000,95.36%
"CS1020","ACADEMY CAR CARE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,377.000000,21.000000,5.75%,170.440000,88.390000,51.86%
"CS3612","RED ROCK AUTO CLINIC","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,18.000000,-2.000000,-12.01%,0.000000,0.000000,
"CS3612","RED ROCK AUTO CLINIC","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,139.000000,46.000000,33.47%,0.000000,0.000000,
"CS3612","RED ROCK AUTO CLINIC","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1026","AUTO HOUSE","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,434.000000,137.000000,31.55%,1529.500000,483.180000,31.59%
"CS1026","AUTO HOUSE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1026","AUTO HOUSE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,11.000000,-1.000000,-15.15%,209.720000,78.280000,37.33%
"CS1137","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,39.000000,5.000000,13.01%,0.000000,0.000000,
"CS1137","AUTO TECH PLAZA","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1192","BRAKES PLUS #120","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,169.000000,51.000000,30.37%,126.960000,44.080000,34.72%
"CS1192","BRAKES PLUS #120","170","MERCADO RICK","rmercado","brakesplus",0,0,0,0,0,0,169.000000,51.000000,30.37%,126.960000,44.080000,34.72%
"CS1156","BILL CRIDERS AUTO REPAIR","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1156","BILL CRIDERS AUTO REPAIR","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,213.000000,-1.000000,-0.62%,727.300000,188.440000,25.91%
"CS1139","AUTO TRUCK SERVICES INC.","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,203.000000,72.000000,35.58%,399.970000,160.960000,40.24%
"CS1139","AUTO TRUCK SERVICES INC.","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,1035.000000,239.000000,23.09%,785.860000,260.360000,33.13%
"CS1139","AUTO TRUCK SERVICES INC.","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1139","AUTO TRUCK SERVICES INC.","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,173.000000,8.000000,4.72%,34.530000,15.540000,45.00%
"CS1050","ACADEMY AUTO SERVICE INC.","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,0.000000,0.000000,,146.660000,46.150000,31.47%
"CS2302","JAPANESE AUTOMOTIVE","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2302","JAPANESE AUTOMOTIVE","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2846","MEINEKE DISCOUNT MUFFLERS","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS2843","MEINEKE CAR CARE CENTER","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1205","BRAKES PLUS #131","170","MERCADO RICK","rmercado","brakesplus",0,0,0,0,0,0,410.000000,131.000000,31.95%,445.940000,165.830000,37.19%
"CS1936","GRAYS TIRE & AUTO","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1936","GRAYS TIRE & AUTO","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,106.000000,0.000000,-0.68%,170.030000,64.500000,37.93%
"CS3225","PATTERSON CUSTOM DIESEL","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS3225","PATTERSON CUSTOM DIESEL","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1940","GOODYEAR AUTO CTR #8132","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,51.000000,17.000000,34.81%,43.980000,14.950000,33.99%
"CS1144","AUTO PRO SERVICE AND REPAIR","170","MERCADO RICK","rmercado","Splash",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1144","AUTO PRO SERVICE AND REPAIR","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
"CS1144","AUTO PRO SERVICE AND REPAIR","170","MERCADO RICK","rmercado","BRAKES A4NC04G",0,0,0,0,0,0,6.000000,2.000000,37.02%,0.000000,0.000000,
"CS1200","BRAKES PLUS #119","170","MERCADO RICK","rmercado","brakesplus",0,0,0,0,0,0,475.000000,115.000000,24.32%,113.260000,27.190000,24.01%
"CS1200","BRAKES PLUS #119","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,475.000000,115.000000,24.32%,113.260000,27.190000,24.01%
"CS1199","BRAKES PLUS #118","170","MERCADO RICK","rmercado","brakesplus",0,0,0,0,0,0,237.000000,55.000000,23.49%,-139.040000,-64.370000,46.30%
"CS1229","SPRINGS AUTO & TRUCK","170","MERCADO RICK","rmercado","5mile",0,0,0,0,0,0,131.000000,29.000000,22.75%,332.860000,135.290000,40.64%
"CS1193","BRAKE SERVICE OF","170","MERCADO RICK","rmercado","rotatingelectric",0,0,0,0,0,0,0.000000,0.000000,,0.000000,0.000000,
